Order_ID,Order_Date,Region,Category,Product,Customer_ID,Quantity,Discount,Revenue,COGS,Profit
ORD001117,2025-04-04,East,Technology,Printer,CUST0081,7,0.0,1540.0,829.52,710.48
ORD001118,2024-12-21,West,Furniture,Conference Table,CUST0154,1,0.1,495.0,330.8,164.2
ORD001119,2024-11-19,East,Technology,Printer,CUST0048,7,0.15,1309.0,972.22,336.78
ORD001120,2024-05-12,East,Furniture,Bookshelf,CUST0089,4,0.1,756.0,408.45,347.55
ORD001121,2024-05-06,North,Technology,Laptop,CUST0157,2,0.15,1530.0,1055.44,474.56
ORD001122,2024-04-15,North,Accessories,Mouse,CUST0049,4,0.05,114.0,70.35,43.65
ORD001123,2025-08-26,North,Technology,Printer,CUST0178,3,0.05,627.0,454.71,172.29
ORD001124,2025-01-12,East,Technology,Monitor,CUST0024,8,0.05,2128.0,1109.55,1018.45
ORD001125,2024-02-20,East,Accessories,Headset,CUST0145,2,0.05,123.5,94.69,28.81
ORD001126,2024-01-29,East,Office Supplies,Pen Set,CUST0061,6,0.15,76.5,54.55,21.95
ORD001127,2025-04-06,North,Office Supplies,Paper,CUST0061,7,0.0,56.0,41.67,14.33
ORD001128,2024-10-22,West,Furniture,Desk,CUST0159,4,0.05,1216.0,839.16,376.84
ORD001129,2024-10-23,South,Technology,Printer,CUST0075,6,0.05,1254.0,790.59,463.41
ORD001130,2025-12-26,East,Technology,Laptop,CUST0037,5,0.1,4050.0,3096.49,953.51
ORD001131,2025-02-10,South,Office Supplies,Paper,CUST0147,8,0.2,51.2,27.64,23.56
ORD001132,2025-09-04,East,Accessories,Mouse,CUST0172,7,0.15,178.5,125.52,52.98
ORD001133,2025-02-08,North,Office Supplies,Notebook,CUST0144,8,0.05,91.2,59.12,32.08
ORD001134,2024-12-11,East,Office Supplies,Stapler,CUST0081,3,0.05,25.65,15.33,10.32
ORD001135,2025-09-13,South,Technology,Keyboard,CUST0054,5,0.1,247.5,134.44,113.06
ORD001136,2025-02-23,West,Technology,Monitor,CUST0033,2,0.1,504.0,304.72,199.28
ORD001137,2024-06-30,South,Accessories,Webcam,CUST0176,8,0.1,612.0,330.98,281.02
ORD001138,2024-01-01,East,Accessories,Webcam,CUST0123,5,0.0,425.0,238.96,186.04
ORD001139,2025-07-20,North,Technology,Keyboard,CUST0054,2,0.1,99.0,55.36,43.64
ORD001140,2025-01-05,East,Furniture,Office Chair,CUST0057,3,0.1,486.0,375.37,110.63
ORD001141,2025-10-22,South,Office Supplies,Stapler,CUST0021,5,0.05,42.75,31.4,11.35
ORD001142,2025-03-06,South,Office Supplies,Paper,CUST0064,5,0.0,40.0,22.01,17.99
ORD001143,2024-11-04,North,Technology,Laptop,CUST0004,4,0.05,3420.0,2195.59,1224.41
ORD001144,2024-05-16,South,Furniture,Conference Table,CUST0129,7,0.15,3272.5,2299.84,972.66
ORD001145,2024-07-20,South,Furniture,Office Chair,CUST0037,3,0.0,540.0,406.7,133.3
ORD001146,2025-03-11,South,Accessories,Mouse,CUST0014,5,0.15,127.5,92.0,35.5
ORD001147,2024-11-08,South,Office Supplies,Notebook,CUST0021,3,0.15,30.6,21.96,8.64
ORD001148,2024-04-26,East,Accessories,Webcam,CUST0011,1,0.05,80.75,56.2,24.55
ORD001149,2025-10-27,South,Accessories,Webcam,CUST0147,3,0.05,242.25,140.15,102.1
ORD001150,2025-07-28,South,Accessories,Headset,CUST0097,1,0.0,65.0,49.03,15.97
ORD001151,2024-08-31,West,Furniture,Office Chair,CUST0029,3,0.1,486.0,294.94,191.06
ORD001152,2025-06-20,West,Furniture,Bookshelf,CUST0052,1,0.1,189.0,132.62,56.38
ORD001153,2025-08-24,East,Office Supplies,Stapler,CUST0162,5,0.05,42.75,26.04,16.71
ORD001154,2024-03-15,South,Office Supplies,Paper,CUST0069,8,0.0,64.0,47.89,16.11
ORD001155,2025-01-20,West,Accessories,Mouse,CUST0151,8,0.15,204.0,142.86,61.14
ORD001156,2024-07-28,North,Office Supplies,Stapler,CUST0125,5,0.0,45.0,33.35,11.65
ORD001157,2025-04-19,South,Office Supplies,Pen Set,CUST0122,5,0.0,75.0,41.53,33.47
ORD001158,2025-02-21,North,Accessories,USB Hub,CUST0020,8,0.1,201.6,153.6,48.0
ORD001159,2024-12-12,North,Technology,Laptop,CUST0031,7,0.1,5670.0,3668.27,2001.73
ORD001160,2025-06-12,West,Furniture,Conference Table,CUST0137,1,0.0,550.0,338.82,211.18
ORD001161,2025-10-01,East,Office Supplies,Pen Set,CUST0152,6,0.1,81.0,57.35,23.65
ORD001162,2024-06-27,North,Accessories,Headset,CUST0150,7,0.05,432.25,318.72,113.53
ORD001163,2024-06-30,South,Furniture,Conference Table,CUST0042,5,0.1,2475.0,1512.85,962.15
ORD001164,2025-10-25,North,Accessories,Mouse,CUST0070,2,0.1,54.0,33.95,20.05
ORD001165,2024-01-25,North,Furniture,Office Chair,CUST0082,6,0.1,972.0,532.04,439.96
ORD001166,2024-06-28,West,Furniture,Conference Table,CUST0155,1,0.1,495.0,315.26,179.74
ORD001167,2025-12-10,East,Furniture,Desk,CUST0071,8,0.1,2304.0,1595.72,708.28
ORD001168,2025-05-15,South,Office Supplies,Paper,CUST0166,3,0.15,20.4,10.9,9.5
ORD001169,2024-06-09,South,Office Supplies,Stapler,CUST0080,4,0.1,32.4,22.8,9.6
ORD001170,2024-06-25,North,Technology,Monitor,CUST0180,4,0.1,1008.0,764.39,243.61
ORD001171,2024-10-11,South,Office Supplies,Paper,CUST0172,1,0.1,7.2,5.06,2.14
ORD001172,2024-03-03,North,Office Supplies,Pen Set,CUST0006,5,0.1,67.5,36.4,31.1
ORD001173,2025-10-23,East,Accessories,Mouse,CUST0136,2,0.2,48.0,36.03,11.97
ORD001174,2025-10-27,West,Technology,Laptop,CUST0117,7,0.1,5670.0,3208.87,2461.13
ORD001175,2024-06-04,South,Furniture,Bookshelf,CUST0038,1,0.15,178.5,128.63,49.87
ORD001176,2025-04-13,South,Accessories,Headset,CUST0150,7,0.15,386.75,285.64,101.11
ORD001177,2024-02-18,East,Technology,Printer,CUST0089,4,0.1,792.0,611.83,180.17
ORD001178,2024-03-24,East,Technology,Printer,CUST0050,1,0.1,198.0,120.84,77.16
ORD001179,2024-12-26,South,Furniture,Office Chair,CUST0173,2,0.0,360.0,241.2,118.8
ORD001180,2025-11-19,West,Office Supplies,Stapler,CUST0094,5,0.1,40.5,21.52,18.98
ORD001181,2024-05-27,North,Technology,Laptop,CUST0041,6,0.15,4590.0,3549.59,1040.41
ORD001182,2025-09-21,North,Furniture,Conference Table,CUST0100,6,0.1,2970.0,1941.75,1028.25
ORD001183,2024-12-07,East,Furniture,Conference Table,CUST0171,8,0.0,4400.0,3306.7,1093.3
ORD001184,2025-04-20,West,Accessories,Webcam,CUST0125,4,0.1,306.0,212.38,93.62
ORD001185,2024-03-03,North,Technology,Monitor,CUST0030,8,0.15,1904.0,1138.1,765.9
ORD001186,2025-12-01,North,Furniture,Office Chair,CUST0077,5,0.1,810.0,604.63,205.37
ORD001187,2024-12-25,South,Office Supplies,Notebook,CUST0154,8,0.1,86.4,56.56,29.84
ORD001188,2025-07-14,West,Accessories,Mouse,CUST0067,5,0.05,142.5,108.54,33.96
ORD001189,2024-11-22,East,Furniture,Bookshelf,CUST0075,3,0.0,630.0,453.41,176.59
ORD001190,2024-05-20,South,Technology,Printer,CUST0147,1,0.1,198.0,140.97,57.03
ORD001191,2024-08-02,West,Accessories,Webcam,CUST0164,1,0.05,80.75,59.73,21.02
ORD001192,2025-03-10,West,Technology,Laptop,CUST0104,5,0.0,4500.0,2995.67,1504.33
ORD001193,2025-12-23,South,Technology,Printer,CUST0009,6,0.1,1188.0,783.75,404.25
ORD001194,2024-11-13,South,Technology,Monitor,CUST0165,6,0.05,1596.0,859.95,736.05
ORD001195,2024-02-01,West,Technology,Monitor,CUST0124,5,0.1,1260.0,673.11,586.89
ORD001196,2025-10-31,North,Accessories,USB Hub,CUST0048,8,0.15,190.4,105.92,84.48
ORD001197,2024-10-11,West,Furniture,Office Chair,CUST0075,3,0.15,459.0,260.12,198.88
ORD001198,2024-10-31,South,Technology,Monitor,CUST0059,7,0.1,1764.0,1336.76,427.24
ORD001199,2025-03-04,North,Office Supplies,Pen Set,CUST0120,8,0.1,108.0,59.91,48.09
ORD001200,2025-04-21,East,Accessories,Headset,CUST0042,1,0.0,65.0,34.03,30.97
ORD000251,2024-05-26,North,Furniture,Bookshelf,CUST0177,3,0.05,598.5,385.02,213.48
